tweet_id,tweet_text,class_label
1032956212172615680,#KeralaFloods: Is #Keralas Chief Minister @vijayanpinarayi misusing the Chief Ministers Distress Relief Fund (CMDRF)? #KeralaReliefRowTwist This story by #MyNations @PratibaRaman will force you to put your thinking cap on.,rescue_volunteering_or_donation_effort
1033568818113785861,Indian #Telecom Service Officers (ITS) will contribute minimum one-day salary to Prime Ministers relief fund to help flood-affected people in #Kerala. #KeralaFloodRelief #KeralaFloods,rescue_volunteering_or_donation_effort
1032306283288834048,"Shame on ppl who spreading lots of superstitions about #KeralaFloods , like extreme flood going in kerala due to cow was killed in kerala  it is natural disaster ppl should nt undertake it with religion base #india #KeralaFloodRelief..!!",not_humanitarian
1034817078304235522,"@Kickass_monk @rajanandbjp @ProudHI31956314 How dare you compare Shitty RSS with The Great Indian Army? If RSS had actually did Flood Relief in Kerala, why they had to circulate fake photos? Isn’t it proves RSS as biggest Liars?",not_humanitarian
1030779586152423424,"@Pontifex Amen Everyone please pray for the people suffering from the flood hit kerala, India. A whole state needs all of your prayers. People from all over the world are coming up with help and support. Please your prayers will make a difference #KeralaFloods #KeralaFloodRelief",sympathy_and_support
1030396067374755841,"#Keralafloods #Emergency Need urgent help. Genuine, verified. Location: Sri. Ayyappa College Hostel. Near Thiruvanchoor temple. #Chengannur 31 girls - Students stranded. Mob: +91 70254 38808",requests_or_urgent_needs
1036988760863502336,RT @lalita_insan: #DisasterReliefCampsByStMSG Recently a team of Green S volunteers sent to Kerala for giving service to victims of flood.,rescue_volunteering_or_donation_effort
1036147845588348928,Why does Kerala CM Vijayan hv to go to US for medical treatment; arent Indian doctors good enough; arent world class facilities available in many parts of country;flood ravaged State cd hv saved much needed cash for rehabilitation of its ppl @PMOIndia,sympathy_and_support
1032561191724273664,Learn #Modi #Kerala #Population. #Hindu- 54.73% #Muslims- 26.56% #Christians- 18.38% #KeralaFloods #Relief #funds: #UAE ( #Muslim) Country: 700 Crore #Qatar(Muslim) #Country: 36 Crore #Modi #Govt. : 500 Crore #Humanity more imp than #Religion #ModiFail - #NishantVarma,other_relevant_information
1034699845515321344,"Kerala Flood Relief Measures,CREDAI -MCHI came in Support",sympathy_and_support
1034760055864713216,"#Kerala CM inaugurating statelevel reception to honour Fishermen who were part of #Keralafloods rescue operations, at #Trivandrum",rescue_volunteering_or_donation_effort
1033603700546187266,Art show pays tribute to legendary actress #Savitri and donates proceeds to victims of #KeralaFloods ?,rescue_volunteering_or_donation_effort
1030396676349943808,I am all pro-media. But why arent we talking about the floods? Isnt the damage and deaths enough to be talked about? #NationalMedia #KeralaFloods,other_relevant_information
1032219711113707520,"Finally, let us not give any reason to encourage/legitimize ruling class looters like Paytm even in the garb of flood relief and charity. (Btw, that multi-billionaire owner of paytm donated a grand sum of Rs.10,000/- !!) #keralafloods #KeralaReliefFunds Via Sumati",rescue_volunteering_or_donation_effort
1034716880316125185,"#Landslide kills three in #Uttarakhand, five still trapped",injured_or_dead_people
1031237865676582912,"Respect the nature and preserve it. If not, the results are as follows: #KeralaFloods #KashmirFloods #UttarakhandFloods #TheIndianOceanTsunami #GujaratEarthquake #KeralaFloods2018",not_humanitarian
1031067595745587200,"Just like this, many groups of Sikh volunteers are helping people and serving food in flood effected areas. They never waits for the aid from govt, they are always there to help people! More power to them..ὄFὄF #KeralaFloods #KeralaFloodRelief @TajinderBagga",rescue_volunteering_or_donation_effort
1030793329620000769,Kerala Flood Relief 2018 data — a comprehensive list of items required with relief camp details / volunteer network / Emergency Services etc.,rescue_volunteering_or_donation_effort
1030780204011024385,*Urgent help needed !!!* Aunt and family stranded in first floor of house along with 50 other people. One kid passed away one hour ago. Situation is getting worse as water level rises to first floor. #KeralaFloods #KeralaFloodRelief #KeralaSOS @Democratrodrigu @cinemasworld,requests_or_urgent_needs
1031944724431532033,PT medical camp is on ground. The team which has 10 doctors are working hard with the guidance of kerala health dept officials. Our reporters r also helping them in identifying most affected places and people. Appreciate @Stalin__SP @pt_nagarajan @msureshkumar006 @RaghuvaranRU,rescue_volunteering_or_donation_effort
1031751560412295168,RT @ManUtd: The thoughts of everyone at Manchester United are with those affected by the #KeralaFlood. #StandWithKerala,sympathy_and_support
1030802234454421504,"Money donation can be sent to chief minister kerala flood relief account by @exchange_lulu with free charges of transfer and donation of stuff and blankets ,etc in @UniversalHospit in Abudhabi before 19 Aug. #UAEStandsWithKerala #KeralaFloodRelief #KeralaFloods",rescue_volunteering_or_donation_effort
1033270792119758850,"#RSSinAction Hundreds of @RSSorg and #SevaBharati activists are joining for the cleaning and sanitation activities at #Aranmula ,one of the village which was badly affected by #KeralaFloods #KeralaFloodRelief",rescue_volunteering_or_donation_effort
1030802247322460160,"North Wayanad is most hit and isolated. We need kits with these URGENTLY. if you can help, let me know. Ill send you my address which is a collection centre. #KeralaFloodRelief 5kg rice 1kg sugar 250gm tea powder 1/2 kg salt Whole moong (cherupayar) 1 ltr cooking oil.",requests_or_urgent_needs
1032185989920436224,Most of the #KeralaFloods Rescue and Relief work pictures shared by RSS followers and bhakts are either very old or not from Kerala.,rescue_volunteering_or_donation_effort
1035109155273625601,@radiocityindia urged the citizens of Bangalore to donate basic necessities to be sent to relief shelters in Kerala. @KallaKartik @RJVISHWASKAMAT @Umanathv @vijaytvnews4u,rescue_volunteering_or_donation_effort
1031204010605178880,"The death toll in Indias floods-hit southern state of #Kerala has risen to 357, even as rescue and relief work is being carried out on a war footing. Banana and paddy crops spread over 850 acres of land have been destroyed, said unofficial estimates.",injured_or_dead_people
1034753646389391362,"BJP carried out the biggest scam in Indian history, They have more fund their party than what they have given to Kerala as relief. #DemonetisationAScam #KeralaFloods",not_humanitarian
1030786324507308033,Praying for everyone affected by the Kerala floods. #KeralaFloodRelief #LetsHelpKerala,sympathy_and_support
1032475664492847106,"#Kerala, After The Flood: If it was mismanagement in controlling the water from #Idukki dam that sent the #Periyar into #Kochi city, in #Pathanamthitta and Pandanad which saw the deepest of the miseries, it was the sheer failure of an early warning system",other_relevant_information
1031179016483610624,":#Kerala flood toll reaches 370, #RescueOperations continue ..  via @Babushahikhabar",injured_or_dead_people
1033368919325663233,#floods #GlobalWarming #deforestation #KeralaFloodRelief #KodaguFloodRelief @CMOKerala @CMofKarnataka if we continue distracting nature ! Iam sure we will have to implement such precautions for every house from now ! Let’s bring in strict rule to save forest and nature! #letsdoit,other_relevant_information
1032116103831416832,"Food Processing Industries Minister @HarsimratBadal_ speaks to Kerala CM @vijayanpinarayi, seeks inputs on assistance required immediately. #KeralaFloods",rescue_volunteering_or_donation_effort
1032134501378351104,Maruti Suzuki India said today that the company along with its employees will donate Rs 3.5 crore as Kerala flood relief effort. These are corporates @RahulGandhi keep abusing all the time,rescue_volunteering_or_donation_effort
1030811350685999104,Delhi govt to issue advertisements requesting people to donate generously for Chief Minister Relief fund for #KeralaFloods,rescue_volunteering_or_donation_effort
1034759780479320064,Sometimes all it takes is a bit of awareness and precautions! Could the Kerala Floods be predicted? Read our take on this hereὄ9:  #KeralaFloods2018 #KeralaFloods #Kerala,other_relevant_information
1036146490735915009,"#Kerala CM Pinarayi Vijayan leaves for his medical treatment at Mayo clinic (U.S.) early today morning, according to @CMOKerala sources. He was supposed to leave on 19th Aug but postponed that due to the #keralafloods. Wishing him good health.",sympathy_and_support
1032943656888545281,"All those cursing #KeralaFloods due to heavy Rains are wrong, actually, it was a Mass Baptism by God in HeavensHalleluja ὠ7",not_humanitarian
1030412432232075264,17.08.18 4.15 pm Required in #UCCollege #Aluva Gas cylinder with burners and connectors Meals for 4000/- persons Diaper - baby and adult First aid medicine Bedsheet pillows Clothes Water #DoForKerala #KeralaFloods,requests_or_urgent_needs
1031964320920494081,RT @Eddybirdman: Students join hands with TNIE sending supplies to Kerala #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1030729802674712577,PM announces immediate relief of Rs 500 cr to flood-hit Kerala,rescue_volunteering_or_donation_effort
1032116626076954624,"#KeralaFloodRelief Broken compound walls, damaged furniture and water just receding from houses that were completely under the water in #chalakudy in #KeralaFlood #KeralaFloodRescue #KeralaRains |@DeccanHerald",infrastructure_and_utility_damage
1032836335705501697,#KeralaFloods: Husband and wife Dr Rahul KK and Dr Shinu Syamalan have been travelling not only to #reliefcamps but also to private homes to extend medical aid. @CMOKerala @vijayanpinarayi @MoHFW_INDIA @PMOIndia @narendramodi,rescue_volunteering_or_donation_effort
1031030921267298305,"@pratheesh @Plingmyaan 300000 FOOD PCKTS, 600000 MT MILK , 1400000 LTRS OF WATER, 150 PORTABLE WATER PURIFIERS CAPACITY OF 100000 LTR WATERS. WE ALL ARE HAPPY TO SAY UAE IS HELPING OMAN HELPING, BUT NOT READY TO ACCEPT THE FACTS ON GROUND. #KeralaFloodRelief",requests_or_urgent_needs
1032238513146617857,RT @free_thinker: Image of Iraqi Army personnel circulated as Indian army during Kerala flood rescue,rescue_volunteering_or_donation_effort
1033748329132261377,"#BIGNEWS: #Congress President #RahulGandhi to arrive in #Thiruvananthapuram, #Kerala on August 28 to visit flood-hit regions in the state including #Chengannur, #Alappuzha and #Angamaly. He is slated to visit flood-affected areas in #Wayanad on August 29. #KeralaFloods",rescue_volunteering_or_donation_effort
1032941353238495233,Two disasters One is flood another is fake news.. #KeralaFloods,other_relevant_information
1031707034578771978,Bal Swayamsevaks on collection drive for #KeralaFloodRelief camps. Members of Balgokulam tying Rakhies to Army men serving the flood victims.,rescue_volunteering_or_donation_effort
1031083169401921536,"#Xiaomi is supplying thousands of fully charged Mi PowerBanks to relief camps in #Kerala, with help of @CNNnews18. Respect for our team members for charging these powerbanks &amp; helping our countrymen! 1st box being handed over to a volunteer. #XiaomiWithKerala #KeralaFloods",rescue_volunteering_or_donation_effort
1030396221490388992,RT @friendsofrss: #RSSinAction: Some more picture of rescue and relief work in Kerala. #KeralaFloods,rescue_volunteering_or_donation_effort
1031264584575811584,#SRKCFC Team sent relief materials for #KeralaFloods From All Hearts Of SRKian❤ Inspiration from King of Humanity @iamsrk Sir. ὤFἿBὤFἿBὤFἿB #KeralaReliefFund,rescue_volunteering_or_donation_effort
1034709834199957504,What happened in Kerela cannot be described in words! But equally inspiring is the help &amp; support that is pouring in from all sections of society! Great to be part of @NASSCOMfdn &amp; seeking help of flood victims.  &amp;,rescue_volunteering_or_donation_effort
1030385680063459328,RT @tv9gujarati: #Kerala: Death toll due to floods has risen to 167: Kerala CM Pinarayi Vijayan #KeralaFloods,injured_or_dead_people
1033228788354535427,Wink Sensation #PriyaPVarrier has donated ₹ 1 Lakh to #Kerala CMDRF.. #KeralaFloods,rescue_volunteering_or_donation_effort
1035126906562084864,"We know best how destitution and poverty feel.. The residents of govt old age home do pickle making, papad making and mattress-weaving to earn a livelihood. They gave Rs 35,000 to chief ministers disaster relief fund #KeralaFloods2018 #KeralaFloodRelief",rescue_volunteering_or_donation_effort
1033533236364935168,"#KeralaFloods | Government eases lending rules, gives Rs 543 crore as aid to flood-hit Kerala, reports @SaubhadraC",rescue_volunteering_or_donation_effort
1035545951912378368,Really the #100PipersPlayForACause by @100PipersIN is bringing music to play in Gurgaon and Bengaluru to contribute to Kerala flood relief,rescue_volunteering_or_donation_effort
1031458962925920256,No more starving #Hindu”! Keeping this motto we started @HinduHelpline1 in last January and we could successfully serve around30000 families till now and we are capable reaching any where in #Kerala with rice in one hourThis shows the strength of #Hindus if united @Swamy39,rescue_volunteering_or_donation_effort
1030780609038233600,@CMOKerala Hello sir - NEED URGENT ATTENTION- Near malakara temple aranmula pathanamthitta around 300 people starving including kids without food or water .. PLS HELP ON URGENT BASIS ..#KeralaFloods #KeralaFloodRelief,requests_or_urgent_needs
1031851583775166464,#Urgent: Corporate sponsor needed to buy stranded viral medication meant for #KeralaFloodRelief. Please help if you know someone who can take this on.,requests_or_urgent_needs
1032874367489781760,CM Naveen Patnaik announces additional financial assistance of Rs 5 cr for #Kerala from CMRF in addition to 5 cr sanctioned earlier; Naveen also orders that 500 MT of polythene sheets worth about 8 cr to be sent to the flood-ravaged state #KeralaFloods,rescue_volunteering_or_donation_effort
1033771123182391298,"So, theres no such aid of Rs 700 Cr from UAE but theres one Nation who was 1st to send Flood relief items to Kerala without any publicity. That Nation is Israel. Irony is Kerala CM didnt tweet about Israels relief but was busy in tweeting about UAE Fake News Thank You Israel",rescue_volunteering_or_donation_effort
1031071415246540800,RT @igtamil: Vikram donates a whopping amount to Kerala #KeralaFloods,rescue_volunteering_or_donation_effort
1035429730328047616,Advocates donate over Rs.14 lakh towards flood relief #kodagufloodrelief #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1032647473553006592,Are you aware who is incharge and status of red cross society of kerala state.,not_humanitarian
1032932495606468609,#KeralaFloods case: Supreme Court orders to maintain water level at 139.99 feet in Mullaperiyar Dam till August 31.,caution_and_advice
1034734103013154816,#NandamuriHariKrishna Wrote His Last Letter About his Birthday and Requested Fans to Donate Funds to #Kerala victims. Video: #NandamuriHariKrishna #99TVTelugu #RIPHariKrishna #BreakingNews #KeralaFloods,requests_or_urgent_needs
1032459722429878272,"The only CM to have had answered zero questions on disturbing ecology, illegal construction and mining that led to calamity. Not his faultZERO JOURNO asked him any of that. But of course Sri Sris world festival almost had imaginary floods in Delhi.",other_relevant_information
1033270965965185024,"The Ministry of Home Affairs had issued orders designating the MHUA @MoHUA_India as the nodal ministry for urban flooding based on a 2012 @ndmaindia recommendation to address urban flooding as a separate disaster, delinking it from #floods.",infrastructure_and_utility_damage
1036241242806472704,@TimesNow No treatment in Kerala????? 99% literate state dont have to treat him??? This is the problem with communists. They wont allow anything to come up and go abroad on state funds to treat his ailment. Hope he not using the funds collected for flood victims.,not_humanitarian
1031688411692724224,"#MakkalSelvi @KeerthyOfficial Donates ₹ 10 Lakhs to #Kerala CMDRF !!! She along with her parents met the CM and handed over the cheque &amp; also donating relief materials worth ₹ 5 Lakhs (Groceries, Clothes, Medicines etc) to those affected by #KeralaFlood #MakkalSelvi ὤFὤFὤF",rescue_volunteering_or_donation_effort
1034764580835082240,Whats happening on kerala donation for rehabilitation of flood victims .central government has forgotten after giving 600 crores doubt whether amount released .this is not how country is run .can some channel highlight this or aid only goes to BJP states or ads and travel,rescue_volunteering_or_donation_effort
1031204881393053697,"Some bhagwa people busy in #KeralaFloodRelief. Even as Commies say , they dont need Bhagwa help.",sympathy_and_support
1034653208042512384,RT @bijugovind: #KeralaFloodRelief - Aid convoy with #LTTE leader Prabhakaran pictures arrive in #Kerala,rescue_volunteering_or_donation_effort
1032228623233630213,"4,000 relief camps have been opened at various locations to accommodate the flood victims &amp; 3,000 people have been rescued. Kerala needs our help, are you with us? Log on to  and do your bit. #KeralaFloods",rescue_volunteering_or_donation_effort
1033771250269573120,Kerala is facing its worst flood in 100 years. This flood is also one of the worst floods in our countrys history. More than half a million people are displaced. Your help can rebuild the lives of these affected. Donate to:  #KeralaReliefFund,rescue_volunteering_or_donation_effort
1031871413437644801,RT @SteeveArul: Actor Vijay has donated 70 lakhs to #KeralaFloods . #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1036992929410281473,Flood-ravaged Kerala: Deadly ‘rat fever’ kills at least 12 people,injured_or_dead_people
1032588970897682432,"@Ra_THORe for information. Unwept,unhonoured and unsung during Keral floods work",other_relevant_information
1030995130814062592,RT @PartyVillage017: Kerala State Muslim League leader visits flood affected zone. ὠ0 #KeralaSOS #KeralaFloods #Donate4Kerala .,rescue_volunteering_or_donation_effort
1032457118249623552,Unloading of food packets at Chengannur. Food packets were brought from Air Force Station Trivandrum in @IAF_MCC Mi17V5 helicopter. #OpKaruna #KeralaFloodRelief @SpokespersonMoD,rescue_volunteering_or_donation_effort
1038339058194415616,"People from all over the country, indeed all over the world have been collecting money and aid for flood ravaged Kerala and in return the two main formations LDF &amp; UDF, @cpimspeak @INCIndia call for a hartal on Monday 10th. Sad day indeed!!",rescue_volunteering_or_donation_effort
1031190500315869184,"@ippatel Sir! I believe you are Hurt with the subject of Cow Slaughter. Sir, What about Goa &amp; North East? Are you praying for Natural disasters there as well. What about BJPians who export beef? You Praying for BJP to get destroyed in 2019? #KeralaReliefFund #KeralaFloods #Meem4Kerala",sympathy_and_support
1033763190293897216,"Free Service Camp was recently conducted at Meveloor, Kerala. The service engineers have repaired 30 pumps in the region and more service engineers will be deployed in other identified areas. #KBLCSR #KeralaFloodRelief #KeralaFloods #KeralaSOS #KirloskarPumps",rescue_volunteering_or_donation_effort
1033770940042072064,Hi Friends and Fans..! Now I’m in Kerala. yesterday i met Honorable Chief Minister of Kerala Shri. Pinarayi Vijayan sir and handed over my donation for flood relief with my mother.. To do more service I need all your blessings..,rescue_volunteering_or_donation_effort
1036970690484686848,"#KeralaFloods #RatFever #Leptospirosis #Health Two of the disease’s latest victims have been identified as Ranju from Ranni in #Idukki and Anil Kumar from Kozhikode, who had actively taken part in cleanup operations after the floods.",other_relevant_information
1032310155793313793,"Moneylife Foundation is one of the most credible organisations where you can safely donate for Kerala Relief Fund. It is sure to go where it should. I ordered several kgs of rice&amp; tur dal via Bigbasket and sent. You too do the same. Come on, lend your helping hand! @suchetadalal",rescue_volunteering_or_donation_effort
1031043988327784448,@tonyfrancis21 @IndianChomsky @pythoroshan @AnooBhu Is this the food camp you are talking about where Lord Ayyappa should go and eat?,not_humanitarian
1030822553277943808,@CMOKerala i am also donating my MLA Salary for this month to the flood affected brothers and sisters of Kerala. This will go to the account Kerala gov. has announced. I appeal to each MLA and MP to contribute at least one month salary like AAP did. @ArvindKejriwal,rescue_volunteering_or_donation_effort
1032622015125970945,Kerala Flood Victims are suffering and its your chance to donate just like @MyTeam_11 did. play and donate. #DilSeViruGiri  @virendersehwag,rescue_volunteering_or_donation_effort
1032953188960227329,Sunny Leone helps 1200 Kg of rice and dal for Kerala floods: #SunnyLeone #Keralafloods #AnushkaSharma #ViratKohli Sunny Leone helps 1200 Kg of rice and dal for Kerala floods,rescue_volunteering_or_donation_effort
1032234147501277184,@CMOKerala Maybe we can get the money via an NGO which is registered to receive foreign funds to cut the Monster in the North who wants to block it. Or maybe we can register an NGO in Dubai for #KeralaFloodRelief and collect all foreign aid to that NGO and then bring it via a local office.,rescue_volunteering_or_donation_effort
1032293956963393536,Abbeh chal hatt. The floods have come because they didn’t let us have the beef and Sanghis exported all of it out of India.,not_humanitarian
1032677355997650944,12 This report says industrialist MA Yusuf Ali owner of #Lulus intervention led to #UAE promising Rs 700 cr flood relief to #Kerala. #AbuDhabi crown prince spoke to PM #NarendraModi and then offered the aid Because of protocol Modi Ji must have mentioned UAE,rescue_volunteering_or_donation_effort
1030408574776762369,Ground report: How Kozhikode Rajeev Nagar residents were rescued as water levels rose #KeralaFloods,rescue_volunteering_or_donation_effort
1032238768420540421,A friend in need is a friend indeed. Israel proves this by helping with much needed relief materials for Kerala.. Thank you @IsraelinIndia @IsraeliPM,rescue_volunteering_or_donation_effort
1035529895206477824,Guys its #100PipersPlayForACause by @100PipersIN bringing together some of the most celebrated names in music to contribute to Kerala flood relief.,rescue_volunteering_or_donation_effort
1037045220121223168,This is Kerala Education Minister C Raveendranath carrying relief material on his shoulders. Happens only in Kerala. #KeralaFloods,other_relevant_information
1030411544964689921,"RT @EBCNEWSONLINE: #KeralaFloods death toll reached 106 with nearly 150,000 left homeless",injured_or_dead_people
1032194180200718336,If youre in Kerala and your course books are lost or damaged please DM / Text Message the details of the books along with your address Ill courier the same. You can also email me at baldiankit@gmail.com #KeralaFloods #KeralaRains #KeralaFloodRelief #HelpTheGovernment,infrastructure_and_utility_damage
1031297413812695040,My prayers are with all those affected and innocent lives lost. May there be a continued rescue effort and re-building of lives from this tragic disaster. #KeralaFloodRescue,sympathy_and_support
1031045983906422784,@urstrulyMahesh A Man With Golden Heart 25Laks Donated For #KeralaFloods #SuperStar Ὁ6Ὁ6Ὁ6ὠDὠDὠDὤFὤFὤF #KeralaFloodRelief #StandWithKerala #KeralaFloodRescue,rescue_volunteering_or_donation_effort
1030822313896202240,"I will donate ₹5 per RT for #KeralaFloods in the next 12 hours. Let’s help our great State of india, i am from East India and i work in kerala past 2 years, its my duty to save my mother Indias land and great Peoples Spread the word. #KeralaDonationChallenge #Donate4Kerala",rescue_volunteering_or_donation_effort
1031072012863598596,@SunnyLeone has donated 5 Crores to Kerala Flood Relief FundὠD !! Great Respect to this ladyὄD❤️ !! Love you MamὉ6 !! #SunnyLeone #KeralaReliefFund #KeralaRainsHelp,rescue_volunteering_or_donation_effort
1032908840981786625,The Presstitutes are so silent about UAE clarification on ₹700 Cr aid. Theyve denied now. Who are all ready to commit sucide now?,rescue_volunteering_or_donation_effort
1031107120412774400,#BREAKING : Sharad Pawar to sell his private city Lavasa &amp; will donate all the money to Kerala flood affected people #KeralaFloods,rescue_volunteering_or_donation_effort
1032170777108336645,"Indian Railways has restored all affected tracks, normal Rail traffic is being restored from today ➡️  #KeralaFloodRelief",other_relevant_information
1036487790530199552,RT @ndtv: Kerala minister warns tough action over faulty flood damage assessment,other_relevant_information
1037274046121926658,"Our team of skilled workers consisting of plumbers, electricians, technicians and snake catchers are in #Kerala extending the helping hand to the flood affected regions. #KIITForKerala #KeralaReliefWork #KIIT #Kerala",rescue_volunteering_or_donation_effort
1030405478604361729,"At least 13 people feared killed in landslides at Cheruthoni and surrounding areas, near Idukki dam #keralafloods @IndianExpress",injured_or_dead_people
1031738611241107456,RT @BangloreNTRFans: Telugu Paper article about Our Support Towards #KeralaFlood Relief. @tarak9999 @smkoneru @PrVpr,sympathy_and_support
1030755554300313600,My friends family stuck on terrace since 2 days grandma is 98 years old and there are 2 kids 2 years and 8 years old.. along with 9 adults. They need help desperately as the water levels are raising. #KeralaFloods #helpneeded #savekerla,requests_or_urgent_needs
1035847718352998400,All thanks to ONGC for helping affected people of kerala. Well done. #ONGCForKerala,sympathy_and_support
1033263141214248962,"Some of the worst affected areas from landslide where maximum damage is done. Houses needs to be renovated as early as possible #KeralaFloods To lend your support, please visit",infrastructure_and_utility_damage
1036705873324781568,Three water purification units that can provide 700 litres of clean water every hour have been installed by @IndianRedCross. The third one was set up in Kottayam Districts Thiruvarpu Village. Over 500 families and 1200 students will benefit from this. #KeralaFlood #Sanitation,rescue_volunteering_or_donation_effort
1035364911927328768,Relief fund donation to Kerala CM reaches 1000 Cr. Thank you for all your love and concern. #KeralaFloodRelief #CMReliefFund,rescue_volunteering_or_donation_effort
1031107105909092353,Today when you see @RahulGandhi blaming central govt about Kerala flood disasterask him how Govt ruled by UPA acted? He was in foreign nation enjoying holidays n few hundred trucks with relief material were held for RahulGs return and flagoff.,other_relevant_information
1031080712164786177,RT @BurgerrB: Please take Uber and help #Kerala and #Coorg Thanks for the info @sowmyarao_,sympathy_and_support
1036603705620086784,RT @ramindersays: Indian state battles rat fever outbreak after worst floods in a century | Reuters  #PublicHealth,other_relevant_information
1030723765204705282,Called and verified that more volunteers are needed at uc college aluva #keralafloods,rescue_volunteering_or_donation_effort
1038056951375175680,"#RF distributed 19 dry ration kits in Govt. Higher Secondary School, Kallarkutty, 29 dry ration kits in 11 ward Pipeline, Vellathooval, and 14 dry ration kits in Poopana Vipanana Kendram, Konnathady, in the Idukki district. #RFForKerala #KeralaFloods",rescue_volunteering_or_donation_effort
1031034020119961600,"Plz #prayforkerala &amp; #donateforkerala .. . Kerala need yr help &amp; support. Over lakhs of peoples suffering from floods, Rain &amp; landslides. Lets pray for safety of everyone in Kerala. ὤFὤFὤFὤF #keralafloodrelief #standwithkerala #PrayForKerala #KeralaFloods",sympathy_and_support
1030736186938015744,Mumbaikars its time to show are support for Kerala share below details for donations @FloodReliefLka #KeralaFloods,rescue_volunteering_or_donation_effort
1030407298965889024,Here’s a look at the Indian Air Force aircraft deployment for the historic flood crisis in the southern state of Kerala. #KeralaSOS.,rescue_volunteering_or_donation_effort
1032491857589100544,"Despite the 100-year old flood, its time for us to gather hope and pray for the betterment of our Gods own country. Let this Onam bring back the richness and prosperity. #Onam #vrfashionate #Onamwithvrfashionate #keralafloods #happy #festival #celebrations #report #happiness",sympathy_and_support
1030830695537565696,"Coca Cola offering to supply up to 2 million bottles of water from their Aluva, Calicut godowns. #verified #KeralaFloodRelief #Calicut #Ernakulam",rescue_volunteering_or_donation_effort
1033979836568457216,Dont eat uncovered/stale food #KeralaFloods @ndmaindia,caution_and_advice
1030779600761053184,RT @puchifying: #KeralaFloodRelief #KeralaFloods #KeralaSOS #resources #food Need urgent!!!,requests_or_urgent_needs
1032219342522339331,Thalapathy vijay donated 70 lakhs #thalapathy #thalapathyvijay #KeralaFloods. #KeralaFloodRelief #KeralaReliefFund. #vijay,rescue_volunteering_or_donation_effort
1030396228805189632,"Need packed food @ kuchapuram St. mathews LP school, kattakada #Trivandrum #KeralaFloodRelief #KeralaFloods",requests_or_urgent_needs
1031067979159498752,All food chains like @swiggy_in @ZomatoIN @UberEats should come forward to deliver food and essentials in flood struck areas. #KeralaFloodRelief #KeralaReliefFund @CMOKerala,rescue_volunteering_or_donation_effort
1030405439920304129,@VishalKOfficial @Suriya_offl @SevenSri @anguvinoth @shiva_jammy @McZilGratoOffl @AryaTrends @A_Happie_Soul @EcrRavi @Aryananthakumar @Ramyakshan @vinodhamurali1 @VishnuMankara Please share max need help #KeralaFloods #Emergency @Karthi_Offl @arya_offl @VijaySethuOffl @niddu9 @Hema_Jammy @anjana @MercyMerlin2 @Caro03Ami @vimalsuccess @A_Happie_Soul @SuriyaNetwork @SuriyaFansClub,requests_or_urgent_needs
1032600513148145664,"As flood waters receded from many parts of the state, the Kerala government has to face the massive task of cleaning houses and public places filled with mud and slush",other_relevant_information
1032274898259869696,"#HealthOfKerala: Maharashtra doctors screen 2,600 patients on their first day #Keralafloods  @moayush @DPrasanthNair @priankask @cspramesh @oommen @Kerala_floods @Mundra08 @sujakrao @CMOMaharashtra @Brijeshbsingh @InfoMumbai @IasAlok",rescue_volunteering_or_donation_effort
1032628721226641408,"Centre’s relief for flood-hit Kerala is Rs 600 cr, less than the cost of 2 new VVIP aircraft for the President, Vice President and Prime Minister #KeralaFloods",not_humanitarian
1030761144884121600,RT @pujarini_sen: India is climate vulnerable. To floods and to droughts. #ActOnClimate #KeralaFloods @greenpeaceindia,other_relevant_information
1032947240329916416,"RT @roopnayandarak: Communist and jihadis saying they do not want help, I hope they stick to their words and do not take any help",not_humanitarian
1035498613328117760,"It will take considerable time&amp; huge amout for rehabilitation of flood affected people of Kerala&amp; restoration of infrastructure.Govt should take steps to restrain further damage to fragaile Western Ghats, besides setting up dam safety&amp;water management authority.#Keralaflood",other_relevant_information
1030740640387219456,"Padmanabhaswamy temple in Keralas thiruvananthapuram is The Richest in India. Hoping, the trust will voluntarily reach out to provide maximum monetary help &amp; assistance to the flood affected regions &amp; the people of #Kerala. ὤFἿD #KeralaFloodRelief #KeralaFloodsHelpNeeded",rescue_volunteering_or_donation_effort
1036854541147357184,RT @yoginisd:  Technology to help Keralas muddy waters to potable water sent by Gujarat.,rescue_volunteering_or_donation_effort
1033255689274060800,@mvmeet @amritabhinder Kerala thanked Army and UAE govt for their assistance. No need to thank #RSSTraitors who were not visible during #KeralaFloods and now doing photo session as publicity stunts. BTW Can Mr.Jailbird on bail confirm why the Honorable PM was Thanking UAE Govt on 18th August?,other_relevant_information
1032219860284203008,"Rain was not the only factor behind #KeralaFloods that killed around 400 people; poor development and abuse of the local environment also played a major part, say experts.",injured_or_dead_people
1034730472771792896,25 lakhs by #NivinPauly towards the #KeralaFloodsRelief Fund..  #KeralaFloods #RebuildKerala,rescue_volunteering_or_donation_effort
1032208398798925824,I request Mr Modi to deposit the 15 lakhs Rs promised by him to me in 2014 to be deposited in Chief Ministers Distress Relief Fund. I also ask my friends to join this challenge. #KeralaFloods #15LakhChallenge #My15LakhsForKerala,rescue_volunteering_or_donation_effort
